gigtrust_id,grs,grs_band,engine_amount,engine_rate,sanctioned_amount,approved,defaulted
GT-WBF-2105-ED1SV-0,672,RELIABLE,23000,0.2442,23500.0,1,0
GT-KAD-2102-VPKNF-7,881,STRONG,86500,0.1687,98700.0,1,0
GT-UPF-2302-842R2-H,912,PRIME,82500,0.146,78900.0,1,0
GT-RJD-2304-B1AFC-5,700,RELIABLE,27500,0.2341,21700.0,1,1
GT-MHD-2204-DX0TK-5,685,RELIABLE,22000,0.2393,15400.0,1,0
GT-WBF-2307-BJC6N-C,680,RELIABLE,18000,0.2411,21700.0,1,1
GT-UPH-2211-QJ4S7-K,771,RELIABLE,24000,0.2151,25000.0,1,1
GT-KLH-2201-Y488Y-W,647,EMERGING,9000,0.2948,7400.0,1,0
GT-GJR-2310-AFZDB-H,725,RELIABLE,22000,0.2264,18700.0,1,1
GT-TNH-2311-592R7-A,886,STRONG,89500,0.1683,78500.0,1,0
GT-KLF-2401-BQY5Z-5,665,RELIABLE,24000,0.247,0.0,0,0
GT-TNC-2402-9SH6H-V,698,RELIABLE,20500,0.2347,20800.0,1,1
GT-GJD-2311-78R6F-M,750,RELIABLE,31500,0.2198,24300.0,1,0
GT-RJD-2206-H14GW-Y,754,RELIABLE,28500,0.2188,26100.0,1,0
GT-WBD-2308-S38KD-9,719,RELIABLE,24000,0.2281,0.0,0,1
GT-UPW-2306-CKNMR-R,761,RELIABLE,30500,0.2173,30500.0,1,0
GT-RJD-2107-WR9DH-1,809,STRONG,76000,0.178,65200.0,1,0
GT-GJD-2208-FH2D7-H,938,PRIME,103500,0.1441,120800.0,1,0
GT-TGF-2202-ZGXQR-2,767,RELIABLE,22500,0.2159,22300.0,1,0
GT-GJH-2306-ZGZWZ-B,768,RELIABLE,35000,0.2157,38500.0,1,0
GT-TGR-2206-FQ77A-G,858,STRONG,82500,0.1712,81300.0,1,0
GT-GJW-2209-JYNQ3-V,694,RELIABLE,26000,0.2361,0.0,0,0
GT-KAD-2105-1CSGP-C,603,EMERGING,8500,0.3,0.0,0,0
GT-KAC-2110-VYT1T-A,768,RELIABLE,31000,0.2157,33600.0,1,0
GT-TGD-2111-VDYQ2-S,836,STRONG,57500,0.174,56900.0,1,0
GT-MHD-2101-5JJY5-Q,844,STRONG,67500,0.1729,73500.0,1,1
GT-UPR-2108-AN8YG-3,742,RELIABLE,33000,0.2218,22800.0,1,0
GT-MHD-2107-VN7XE-7,663,RELIABLE,26000,0.2478,29100.0,1,1
GT-TGF-2302-3P1BV-L,680,RELIABLE,22000,0.2411,0.0,0,0
GT-MHF-2203-GB957-H,831,STRONG,56000,0.1747,69400.0,1,0
GT-KLD-2201-CX7AY-G,673,RELIABLE,17000,0.2438,14200.0,1,0
GT-RJD-2207-2EHZ7-K,790,RELIABLE,33000,0.2113,32500.0,1,0
GT-KAD-2107-FKGX1-V,764,RELIABLE,35000,0.2166,33000.0,1,0
GT-TND-2301-RVC47-O,695,RELIABLE,25000,0.2358,0.0,0,1
GT-KLC-2306-B35KE-6,746,RELIABLE,29000,0.2208,27800.0,1,0
GT-TGF-2106-ZSDW4-X,815,STRONG,49000,0.1771,46700.0,1,0
GT-RJD-2401-KDK1R-A,680,RELIABLE,22500,0.2411,0.0,0,0
GT-KAD-2110-XJ13N-F,662,RELIABLE,21000,0.2482,23800.0,1,0
GT-TGW-2403-KB74R-K,610,EMERGING,8500,0.3,0.0,0,0
GT-RJW-2310-DB0Z6-M,770,RELIABLE,34500,0.2153,26100.0,1,0
GT-MHC-2310-30AXP-Q,743,RELIABLE,24000,0.2215,26500.0,1,1
GT-KAD-2402-6C66C-C,902,PRIME,84500,0.1468,90600.0,1,0
GT-UPR-2206-XT7Y2-H,883,STRONG,52000,0.1686,45600.0,1,0
GT-KAD-2108-NEFMX-3,948,PRIME,111500,0.1435,127300.0,1,0
GT-TNW-2301-ECPR2-B,706,RELIABLE,18000,0.2321,0.0,0,0
GT-RJR-2205-QSFR7-T,824,STRONG,55000,0.1757,58000.0,1,0
GT-RJF-2307-V4999-6,826,STRONG,62500,0.1754,65800.0,1,1
GT-MHD-2106-CZ0FP-8,816,STRONG,57500,0.1769,57800.0,1,0
GT-TGW-2309-EKMH8-E,750,RELIABLE,22000,0.2198,17200.0,1,0
GT-UPD-2209-ASHHW-C,848,STRONG,88500,0.1725,86600.0,1,0
GT-TNC-2305-6A602-3,769,RELIABLE,44500,0.2155,41100.0,1,0
GT-TND-2304-2RPB5-A,742,RELIABLE,28500,0.2218,25800.0,1,0
GT-WBW-2403-EPEN7-Y,614,EMERGING,11500,0.3,0.0,0,1
GT-UPD-2109-5DP1K-P,811,STRONG,53000,0.1777,42600.0,1,0
GT-KAF-2110-82E18-G,765,RELIABLE,36000,0.2164,39900.0,1,0
GT-KAW-2211-SPXT5-G,806,STRONG,61000,0.1785,48400.0,1,0
GT-MHR-2404-SV6CC-I,759,RELIABLE,24500,0.2177,25200.0,1,1
GT-TND-2208-AN49K-9,796,RELIABLE,29000,0.2102,26400.0,1,0
GT-DLR-2208-3ETNG-I,796,RELIABLE,32000,0.2102,33400.0,1,0
GT-TGD-2208-CW013-Q,819,STRONG,58500,0.1764,77400.0,1,0
GT-TNF-2310-FCS2D-M,777,RELIABLE,29000,0.2139,26500.0,1,0
GT-GJD-2302-G4ADN-K,630,EMERGING,6500,0.3,0.0,0,0
GT-TND-2101-DG1N2-B,856,STRONG,59500,0.1714,70200.0,1,0
GT-RJD-2305-P131Q-A,708,RELIABLE,35000,0.2314,37500.0,1,0
GT-TND-2110-FTSXG-8,633,EMERGING,7000,0.3,7000.0,1,0
GT-DLD-2101-N3CV0-X,600,EMERGING,13000,0.3,0.0,0,0
GT-RJF-2110-X4F8E-O,768,RELIABLE,41000,0.2157,0.0,0,0
GT-GJD-2201-MK91B-W,786,RELIABLE,32500,0.2121,34400.0,1,0
GT-KAC-2207-GQJND-2,520,EMERGING,8500,0.3,0.0,0,0
GT-MHW-2112-K2J8D-0,721,RELIABLE,31000,0.2275,36500.0,1,0
GT-KAR-2208-9MES5-Q,862,STRONG,58500,0.1708,56500.0,1,0
GT-UPC-2309-TE8YQ-0,600,EMERGING,15000,0.3,12800.0,1,0
GT-GJF-2101-DQRZV-4,600,EMERGING,15500,0.3,0.0,0,0
GT-KLR-2101-DF6KT-L,799,RELIABLE,37000,0.2097,0.0,0,0
GT-TND-2206-BKD29-O,600,EMERGING,17500,0.3,18700.0,1,0
GT-KAF-2202-C8G4H-C,600,EMERGING,19500,0.3,21700.0,1,0
GT-TGD-2102-RSAQ5-T,536,EMERGING,8500,0.3,0.0,0,1
GT-KAR-2311-PZ9M9-S,889,STRONG,67500,0.168,72700.0,1,0
GT-MHD-2309-YFZ99-I,757,RELIABLE,22500,0.2182,20400.0,1,0
GT-UPR-2102-SMK6A-O,957,PRIME,193500,0.1429,182900.0,1,0
GT-TNF-2109-QQKMW-9,600,EMERGING,11500,0.3,14300.0,1,0
GT-RJD-2205-D8186-V,589,EMERGING,8500,0.3,0.0,0,1
GT-WBD-2102-15NH5-M,763,RELIABLE,26500,0.2168,27700.0,1,0
GT-GJW-2311-TVKG9-N,695,RELIABLE,24000,0.2358,27000.0,1,0
GT-RJD-2201-8K4ZX-H,834,STRONG,44500,0.1743,49100.0,1,0
GT-TGD-2307-1Q08W-O,600,EMERGING,27000,0.3,0.0,0,0
GT-TND-2310-JN84S-C,600,EMERGING,14000,0.3,13400.0,1,0
GT-UPH-2204-3YNMM-N,767,RELIABLE,24000,0.2159,29300.0,1,1
GT-RJF-2401-JYAD5-7,787,RELIABLE,20500,0.2119,20800.0,1,0
GT-DLR-2309-JAPQP-9,727,RELIABLE,31000,0.2258,21900.0,1,0
GT-RJC-2202-EHQ2M-I,780,RELIABLE,27000,0.2133,28000.0,1,0
GT-KLF-2303-47011-Z,823,STRONG,58000,0.1758,47800.0,1,0
GT-MHW-2209-KGZG2-Y,809,STRONG,47000,0.178,53200.0,1,0
GT-RJF-2401-MNR47-I,820,STRONG,52000,0.1763,43700.0,1,0
GT-KAC-2110-3HZS0-W,774,RELIABLE,30000,0.2145,31300.0,1,1
GT-RJF-2402-S2FM5-1,588,EMERGING,10000,0.3,8400.0,1,1
GT-RJD-2212-VFF43-6,710,RELIABLE,28000,0.2308,26400.0,1,0
GT-RJD-2401-5N5WD-O,666,RELIABLE,17500,0.2466,0.0,0,1
GT-TND-2308-CJMRG-Y,753,RELIABLE,44500,0.2191,52700.0,1,1
GT-KLR-2209-2FCY4-N,725,RELIABLE,26500,0.2264,25200.0,1,0
GT-WBH-2102-2ZZWV-2,680,RELIABLE,21000,0.2411,0.0,0,0
GT-KAW-2310-WT34M-J,622,EMERGING,11000,0.3,10800.0,1,0
GT-RJW-2204-NW0HY-C,643,EMERGING,12000,0.2966,14500.0,1,1
GT-KLF-2209-CPC1B-O,851,STRONG,59000,0.172,75700.0,1,0
GT-TNC-2310-W1DE9-S,682,RELIABLE,21500,0.2404,18200.0,1,0
GT-DLW-2107-ZD49J-9,775,RELIABLE,29500,0.2142,33300.0,1,0
GT-WBD-2112-2KA64-7,700,RELIABLE,43500,0.2341,37300.0,1,0
GT-TNR-2307-RS0AB-H,823,STRONG,61500,0.1758,58000.0,1,1
GT-GJR-2301-4H4S3-K,814,STRONG,55500,0.1772,59200.0,1,0
GT-TND-2402-J2S7S-O,741,RELIABLE,21000,0.2221,20500.0,1,0
GT-DLD-2202-APGM9-J,809,STRONG,34000,0.178,36700.0,1,0
GT-DLD-2310-62ST8-J,844,STRONG,49500,0.1729,51300.0,1,0
GT-GJD-2401-VFMBC-E,600,EMERGING,19000,0.3,19600.0,1,0
GT-TGD-2301-03VDM-7,619,EMERGING,8000,0.3,0.0,0,1
GT-KAC-2206-0FX50-Q,713,RELIABLE,20000,0.2299,21600.0,1,0
GT-WBR-2211-JSGMA-I,821,STRONG,51500,0.1761,52100.0,1,0
GT-UPW-2309-TAKJ1-P,710,RELIABLE,22500,0.2308,0.0,0,1
GT-MHD-2402-FHST9-J,881,STRONG,47000,0.1687,50500.0,1,0
GT-DLH-2211-CE0QR-C,752,RELIABLE,25000,0.2193,24800.0,1,0
GT-TNW-2205-4E832-D,778,RELIABLE,26500,0.2136,26500.0,1,0
GT-KLC-2307-559HE-A,809,STRONG,51500,0.178,56200.0,1,0
GT-TNR-2103-0Q2FG-P,726,RELIABLE,29500,0.2261,29100.0,1,1
GT-RJF-2204-2SCSJ-Z,600,EMERGING,17000,0.3,16100.0,1,0
GT-GJR-2210-7591X-I,814,STRONG,35000,0.1772,37400.0,1,0
GT-KLR-2105-40YYP-N,672,RELIABLE,23000,0.2442,22600.0,1,0
GT-WBW-2105-SYADN-I,708,RELIABLE,25500,0.2314,0.0,0,0
GT-TND-2310-6MYEJ-V,794,RELIABLE,37000,0.2106,36700.0,1,0
GT-UPD-2304-VN27T-O,759,RELIABLE,29000,0.2177,33000.0,1,0
GT-KAC-2110-0RS3S-A,828,STRONG,50500,0.1751,43000.0,1,0
GT-UPD-2207-2ZZXY-2,636,EMERGING,12000,0.2999,0.0,0,0
GT-DLW-2309-CZRWD-9,604,EMERGING,5500,0.3,0.0,0,1
GT-GJD-2309-TQEWA-0,862,STRONG,74000,0.1708,68400.0,1,0
GT-WBR-2102-3Z1MC-0,822,STRONG,53000,0.176,56100.0,1,0
GT-DLD-2212-1G2NH-J,740,RELIABLE,28000,0.2223,31000.0,1,0
GT-TGR-2303-BVS9K-R,781,RELIABLE,34000,0.213,38000.0,1,0
GT-WBW-2111-KGPFW-3,817,STRONG,49000,0.1767,50600.0,1,0
GT-UPC-2207-VB2CA-X,659,RELIABLE,26000,0.2495,0.0,0,1
GT-TGD-2104-139QF-F,669,RELIABLE,20000,0.2454,18800.0,1,0
GT-KAD-2112-4JMW9-T,748,RELIABLE,26500,0.2203,33900.0,1,0
GT-KAW-2309-WS7CK-1,680,RELIABLE,35000,0.2411,32500.0,1,0
GT-GJD-2101-KA224-2,600,EMERGING,8000,0.3,7900.0,1,1
GT-RJD-2204-EZRYX-D,739,RELIABLE,27500,0.2226,26900.0,1,1
GT-TGR-2308-DKFC6-A,718,RELIABLE,26000,0.2284,21500.0,1,0
GT-KAW-2202-7TFVF-Z,818,STRONG,49000,0.1766,42400.0,1,0
GT-MHD-2310-X39VZ-H,755,RELIABLE,27500,0.2186,24300.0,1,0
GT-KLD-2203-HQ2HN-0,716,RELIABLE,23000,0.229,24600.0,1,0
GT-UPH-2208-1NECW-7,894,STRONG,64000,0.1675,75000.0,1,0
GT-KAH-2110-01E56-V,731,RELIABLE,21000,0.2247,0.0,0,0
GT-DLF-2112-V0ZVH-6,759,RELIABLE,28500,0.2177,28100.0,1,1
GT-UPF-2311-HRM0G-5,661,RELIABLE,15000,0.2487,11000.0,1,1
GT-GJH-2309-SEMH3-M,701,RELIABLE,19000,0.2337,14900.0,1,0
GT-DLF-2309-TFPVN-V,794,RELIABLE,28500,0.2106,22800.0,1,0
GT-GJW-2401-AVR99-K,600,EMERGING,13500,0.3,0.0,0,0
GT-KLR-2312-XGPYH-I,830,STRONG,56500,0.1748,48400.0,1,0
GT-KLD-2209-MCHXH-0,782,RELIABLE,36500,0.2128,35700.0,1,0
GT-RJW-2107-6CQ1R-6,905,PRIME,77500,0.1466,70500.0,1,0
GT-TNF-2304-5EY16-5,669,RELIABLE,23000,0.2454,21300.0,1,1
GT-KAD-2208-J6X4C-6,615,EMERGING,9000,0.3,7600.0,1,0
GT-TNF-2203-S470D-C,610,EMERGING,8500,0.3,0.0,0,1
GT-KAW-2311-M8VK2-R,695,RELIABLE,17000,0.2358,0.0,0,0
GT-WBD-2311-31SCV-X,600,EMERGING,10500,0.3,0.0,0,0
GT-GJW-2301-GH8YY-M,786,RELIABLE,33500,0.2121,38500.0,1,0
GT-TND-2103-JT1JA-7,680,RELIABLE,42000,0.2411,42100.0,1,0
GT-MHF-2311-T1014-R,886,STRONG,64500,0.1683,51100.0,1,0
GT-WBH-2105-JV643-4,776,RELIABLE,34000,0.214,30500.0,1,0
GT-KAC-2105-Y8WJV-Z,923,PRIME,97000,0.1451,102300.0,1,0
GT-DLC-2202-AQCR9-M,683,RELIABLE,21500,0.24,23500.0,1,0
GT-KLF-2206-Z509N-R,657,RELIABLE,23000,0.2503,24900.0,1,1
GT-KLR-2206-S0H7C-P,852,STRONG,57000,0.1719,44500.0,1,0
GT-GJF-2211-NNBG9-8,576,EMERGING,10000,0.3,0.0,0,0
GT-TND-2106-HC88C-J,688,RELIABLE,17500,0.2382,0.0,0,1
GT-KAR-2402-2NDTE-Q,831,STRONG,49000,0.1747,56500.0,1,1
GT-GJR-2105-VQXFS-1,741,RELIABLE,36500,0.2221,39600.0,1,0
GT-TGR-2307-QPSM3-K,709,RELIABLE,24000,0.2311,24600.0,1,0
GT-UPR-2206-7RA7S-4,600,EMERGING,9500,0.3,0.0,0,0
GT-MHR-2401-B788C-8,748,RELIABLE,23000,0.2203,0.0,0,0
GT-RJD-2109-SHNZ4-S,851,STRONG,65000,0.172,52100.0,1,0
GT-RJD-2107-NRK72-W,520,EMERGING,12000,0.3,0.0,0,0
GT-TGR-2208-90G0B-3,709,RELIABLE,21500,0.2311,22000.0,1,1
GT-KAD-2209-MR11Z-Z,637,EMERGING,8000,0.2995,0.0,0,1
GT-TGC-2303-H2DBJ-I,658,RELIABLE,19500,0.2499,19600.0,1,0
GT-TND-2101-JPS10-W,767,RELIABLE,40500,0.2159,40800.0,1,0
GT-UPW-2208-F6VJQ-N,600,EMERGING,19000,0.3,0.0,0,0
GT-DLD-2306-Q085Z-M,748,RELIABLE,23500,0.2203,21600.0,1,0
GT-KAC-2302-31Y80-W,558,EMERGING,8000,0.3,0.0,0,1
GT-KLW-2308-KPFWJ-8,778,RELIABLE,28500,0.2136,35100.0,1,0
GT-DLC-2307-W3TJJ-I,708,RELIABLE,18500,0.2314,17800.0,1,1
GT-KAC-2305-TP55J-B,773,RELIABLE,32500,0.2146,23500.0,1,0
GT-RJF-2210-9E37D-H,657,RELIABLE,27500,0.2503,27700.0,1,1
GT-UPD-2306-JAXFG-F,684,RELIABLE,24000,0.2397,0.0,0,1
GT-DLR-2110-9YTVZ-I,739,RELIABLE,25500,0.2226,19100.0,1,0
GT-TGD-2311-F6QBQ-C,922,PRIME,93500,0.1452,87400.0,1,0
GT-GJC-2209-TH0QH-V,833,STRONG,60500,0.1744,57600.0,1,0
GT-RJC-2311-77CB8-H,809,STRONG,68500,0.178,79200.0,1,0
GT-TND-2310-GZVDG-C,775,RELIABLE,30000,0.2142,26300.0,1,0
GT-DLF-2105-NA3JB-S,582,EMERGING,10500,0.3,0.0,0,1
GT-KAD-2311-BV3FH-6,606,EMERGING,10500,0.3,0.0,0,1
GT-RJF-2103-FGT20-H,598,EMERGING,8000,0.3,8400.0,1,1
GT-RJF-2101-61DHB-C,911,PRIME,104500,0.1461,75600.0,1,0
GT-KLR-2401-XGVMS-X,847,STRONG,69500,0.1726,66200.0,1,0
GT-UPC-2108-WNPPR-W,798,RELIABLE,33000,0.2099,31600.0,1,0
GT-DLD-2308-1YSD0-N,727,RELIABLE,26000,0.2258,27000.0,1,0
GT-DLW-2306-35DS4-3,676,RELIABLE,20000,0.2427,20100.0,1,0
GT-DLF-2112-EME79-U,769,RELIABLE,33500,0.2155,30700.0,1,0
GT-TGD-2307-B9MC7-N,887,STRONG,83500,0.1682,73000.0,1,0
GT-KLR-2403-JSG53-2,782,RELIABLE,40500,0.2128,39600.0,1,0
GT-GJD-2404-4C1FV-X,733,RELIABLE,20500,0.2242,18700.0,1,0
GT-TGF-2205-1204V-J,615,EMERGING,8000,0.3,0.0,0,1
GT-UPC-2310-DDK62-L,861,STRONG,50500,0.1709,57200.0,1,0
GT-RJD-2108-AA17D-K,728,RELIABLE,28000,0.2256,34100.0,1,0
GT-TGD-2312-AKGXC-Z,606,EMERGING,11000,0.3,0.0,0,1
GT-RJR-2106-KBJZ8-3,708,RELIABLE,19000,0.2314,15200.0,1,0
GT-KAD-2402-3VQGP-T,670,RELIABLE,18000,0.245,19300.0,1,1
GT-TND-2303-7J1M1-J,747,RELIABLE,29000,0.2205,28800.0,1,1
GT-MHF-2301-FAEJP-W,752,RELIABLE,27000,0.2193,28200.0,1,1
GT-MHR-2206-RZ7W1-G,712,RELIABLE,22000,0.2302,16900.0,1,0
GT-DLC-2110-5XPZY-C,857,STRONG,69000,0.1713,71900.0,1,0
GT-TNR-2306-9BH3D-5,801,STRONG,47000,0.1794,48700.0,1,0
GT-UPF-2403-6H2AC-3,803,STRONG,46000,0.179,29200.0,1,0
GT-WBR-2109-668H4-N,725,RELIABLE,29500,0.2264,36100.0,1,0
GT-TGD-2111-9Q97F-W,927,PRIME,127500,0.1448,115300.0,1,0
GT-TGR-2307-0T19K-U,763,RELIABLE,38500,0.2168,39400.0,1,1
GT-MHW-2202-CBKRA-U,660,RELIABLE,26000,0.2491,29000.0,1,0
GT-UPH-2401-1CR12-W,673,RELIABLE,41000,0.2438,50000.0,1,1
GT-UPD-2102-KEMHT-8,749,RELIABLE,23500,0.22,28700.0,1,0
GT-WBR-2102-E42P7-E,635,EMERGING,13000,0.3,0.0,0,0
GT-RJF-2102-NZ8H2-6,755,RELIABLE,40000,0.2186,43000.0,1,0
GT-RJD-2301-YJC3R-S,577,EMERGING,8000,0.3,6200.0,1,1
GT-RJW-2101-N866R-H,785,RELIABLE,31000,0.2122,27800.0,1,0
GT-MHD-2105-4KY2N-O,630,EMERGING,11500,0.3,12400.0,1,1
GT-KAC-2110-Q5T0S-G,783,RELIABLE,23500,0.2127,20400.0,1,1
GT-TGR-2103-BZMTW-T,776,RELIABLE,27000,0.214,30300.0,1,0
GT-KAD-2206-ZDWBR-5,923,PRIME,75500,0.1451,82900.0,1,0
GT-KAW-2203-ANCTR-H,668,RELIABLE,17000,0.2458,14500.0,1,1
GT-MHD-2203-FSPWV-3,707,RELIABLE,27000,0.2318,0.0,0,0
GT-MHW-2204-WHZQ5-Y,711,RELIABLE,24000,0.2305,27200.0,1,0
GT-TNW-2207-YY0PF-6,600,EMERGING,9500,0.3,0.0,0,0
GT-TNR-2210-MGNJZ-C,520,EMERGING,13500,0.3,0.0,0,1
GT-RJD-2310-8XNS1-Z,823,STRONG,63000,0.1758,67200.0,1,0
GT-KLR-2102-9W25W-S,725,RELIABLE,24500,0.2264,23700.0,1,0
GT-MHR-2306-GV5GV-1,920,PRIME,105500,0.1454,129100.0,1,0
GT-TNF-2211-K65AM-1,826,STRONG,54000,0.1754,42600.0,1,0
GT-WBF-2303-2G2PM-4,625,EMERGING,13500,0.3,0.0,0,1
GT-DLR-2203-87KNK-T,765,RELIABLE,28000,0.2164,33300.0,1,0
GT-TNW-2207-9K0DQ-O,600,EMERGING,11000,0.3,0.0,0,0
GT-GJW-2402-BQDWM-1,828,STRONG,70000,0.1751,71900.0,1,0
GT-TGF-2112-A2V6F-7,666,RELIABLE,16000,0.2466,17300.0,1,0
GT-UPD-2210-E56MH-A,650,RELIABLE,17500,0.2534,0.0,0,1
GT-KAR-2209-FVF85-M,735,RELIABLE,43000,0.2236,46500.0,1,0
GT-TGR-2202-7W18P-A,816,STRONG,52500,0.1769,57800.0,1,0
GT-TNW-2201-YMMEZ-L,680,RELIABLE,32500,0.2411,34800.0,1,0
GT-DLW-2112-9Z2FQ-R,851,STRONG,59500,0.172,59900.0,1,0
GT-TGC-2201-V75FC-E,824,STRONG,49500,0.1757,47000.0,1,0
GT-TND-2302-W3F9W-F,773,RELIABLE,29000,0.2146,22500.0,1,0
GT-UPW-2305-W3KFQ-J,600,EMERGING,18500,0.3,17200.0,1,0
GT-MHC-2108-ZK3DX-R,657,RELIABLE,18000,0.2503,19800.0,1,1
GT-RJD-2212-2WXEA-N,564,EMERGING,7000,0.3,8200.0,1,0
GT-TND-2101-9QNP8-M,783,RELIABLE,28000,0.2127,23700.0,1,0
GT-WBD-2304-VF4R1-K,682,RELIABLE,26000,0.2404,24600.0,1,0
GT-MHF-2204-FJZGX-1,779,RELIABLE,21500,0.2134,20800.0,1,0
GT-KLR-2302-96Y0B-Z,796,RELIABLE,31500,0.2102,23700.0,1,0
GT-GJD-2212-B9FG6-A,600,EMERGING,20500,0.3,0.0,0,0
GT-UPR-2112-ASGFJ-Y,853,STRONG,63000,0.1718,55800.0,1,0
GT-RJW-2310-HEJ0S-Y,848,STRONG,65500,0.1725,73000.0,1,0
GT-KLC-2209-NS82Q-D,738,RELIABLE,26000,0.2229,23000.0,1,0
GT-DLW-2312-ZY8AZ-K,734,RELIABLE,31500,0.2239,28500.0,1,0
GT-TNC-2403-K96WH-M,749,RELIABLE,41500,0.22,0.0,0,0
GT-DLF-2204-FFZVJ-I,701,RELIABLE,28000,0.2337,28600.0,1,0
GT-WBW-2212-V43NH-N,688,RELIABLE,30500,0.2382,38400.0,1,0
GT-RJR-2105-YAJE7-0,917,PRIME,86000,0.1456,80100.0,1,0
GT-UPC-2101-A4XNT-D,600,EMERGING,18000,0.3,16300.0,1,0
GT-WBC-2403-GF6EW-Y,680,RELIABLE,32000,0.2411,31600.0,1,0
GT-TGF-2209-P5NA1-7,600,EMERGING,13000,0.3,0.0,0,0
GT-UPR-2403-ZG2MA-X,799,RELIABLE,36500,0.2097,34000.0,1,0
GT-TGD-2110-5BPEG-E,797,RELIABLE,39500,0.2101,33400.0,1,0
GT-RJD-2203-M5584-D,774,RELIABLE,33500,0.2145,26000.0,1,0
GT-WBD-2201-601ZV-R,735,RELIABLE,26500,0.2236,0.0,0,0
GT-GJD-2302-Q2RX0-T,680,RELIABLE,42500,0.2411,39800.0,1,1
GT-GJR-2301-RPB2R-0,867,STRONG,69500,0.1702,70600.0,1,0
GT-UPD-2307-Y2NWJ-O,767,RELIABLE,36500,0.2159,42300.0,1,0
GT-TGC-2107-ECHMR-D,758,RELIABLE,25500,0.2179,0.0,0,0
GT-TNF-2211-PK2ST-N,797,RELIABLE,30500,0.2101,29900.0,1,0
GT-TGC-2311-ZBHW6-6,710,RELIABLE,21000,0.2308,19400.0,1,1
GT-KLR-2206-CVT26-J,717,RELIABLE,32500,0.2287,31100.0,1,1
GT-MHD-2403-Z8V65-B,764,RELIABLE,31000,0.2166,30100.0,1,0
GT-UPD-2212-PGWKH-V,567,EMERGING,8500,0.3,8400.0,1,1
GT-KLC-2106-1D05P-K,839,STRONG,61000,0.1736,66500.0,1,0
GT-KAD-2204-T5E5H-J,609,EMERGING,12000,0.3,11000.0,1,0
GT-GJF-2101-FWWNJ-K,717,RELIABLE,22500,0.2287,20800.0,1,0
GT-WBD-2111-TXMHC-W,773,RELIABLE,27500,0.2146,34500.0,1,0
GT-TNR-2102-HTY98-I,748,RELIABLE,31000,0.2203,29100.0,1,0
GT-KAD-2107-4AMK6-H,721,RELIABLE,30500,0.2275,33900.0,1,0
GT-GJR-2102-RFEBC-R,766,RELIABLE,32000,0.2161,25600.0,1,1
GT-WBD-2210-CVZ9A-J,766,RELIABLE,33500,0.2161,29100.0,1,0
GT-UPC-2110-8CV77-1,735,RELIABLE,24000,0.2236,0.0,0,0
GT-KAD-2102-DD3W8-O,706,RELIABLE,12500,0.2321,14200.0,1,0
GT-KLD-2107-G0S5G-Z,827,STRONG,53500,0.1752,48700.0,1,0
GT-GJD-2309-BD85A-H,579,EMERGING,7000,0.3,6500.0,1,1
GT-TGH-2310-V6BH9-0,600,EMERGING,18500,0.3,15700.0,1,0
GT-TGF-2207-Y28X3-Y,738,RELIABLE,33500,0.2229,0.0,0,0
GT-KLF-2201-EJ1AF-3,735,RELIABLE,24500,0.2236,27800.0,1,1
GT-WBR-2303-427NX-8,646,EMERGING,11000,0.2953,0.0,0,0
GT-WBC-2204-D789V-G,708,RELIABLE,27000,0.2314,25400.0,1,1
GT-GJD-2205-9HKHR-M,751,RELIABLE,29500,0.2196,0.0,0,0
GT-TNW-2308-89NSR-7,830,STRONG,63500,0.1748,53400.0,1,0
GT-DLW-2108-2Y3SN-T,731,RELIABLE,20000,0.2247,0.0,0,1
GT-UPD-2103-1JDJR-Q,634,EMERGING,12500,0.3,11800.0,1,1
GT-TND-2301-YZJ37-S,710,RELIABLE,23500,0.2308,21300.0,1,1
GT-KAR-2101-DPJMG-W,829,STRONG,65000,0.175,62400.0,1,0
GT-TGD-2404-C3V14-S,690,RELIABLE,22500,0.2375,0.0,0,0
GT-KAD-2107-J7NF7-Q,746,RELIABLE,27000,0.2208,36000.0,1,0
GT-WBR-2204-XJMQR-I,752,RELIABLE,23000,0.2193,21600.0,1,0
GT-GJD-2305-WYZWS-I,693,RELIABLE,18000,0.2364,17000.0,1,0
GT-KLF-2402-ADWYP-E,952,PRIME,154000,0.1432,127400.0,1,0
GT-GJR-2204-T50A5-1,706,RELIABLE,23500,0.2321,20100.0,1,1
GT-TNF-2111-E3WB6-V,785,RELIABLE,27000,0.2122,25500.0,1,1
GT-GJR-2209-9Y9FA-B,699,RELIABLE,17500,0.2344,20900.0,1,1
GT-WBR-2302-MRJEG-2,783,RELIABLE,39000,0.2127,40600.0,1,0
GT-UPR-2401-PMMCS-H,600,EMERGING,22000,0.3,0.0,0,0
GT-KLC-2403-XEYFD-8,755,RELIABLE,36500,0.2186,36700.0,1,0
GT-KAR-2106-FDYVA-8,729,RELIABLE,26500,0.2253,25100.0,1,0
GT-UPF-2111-TD4SJ-Y,662,RELIABLE,21000,0.2482,18000.0,1,1
GT-RJW-2210-7DPFP-Z,616,EMERGING,10500,0.3,0.0,0,1
GT-TNF-2403-NXK3Y-Q,600,EMERGING,24500,0.3,0.0,0,0
GT-TGD-2308-V7RD8-6,735,RELIABLE,32500,0.2236,34500.0,1,1
GT-TGD-2311-J7F5Q-V,520,EMERGING,8000,0.3,0.0,0,0
